Station ID,Latitude,Longitude,DC Fast Count,City,ZIP,County
199062,38.624642,-121.413247,4,Sacramento,95821,Sacramento County
199063,38.62409,-121.413197,4,Sacramento,95821,Sacramento County
199064,38.607181,-121.434194,4,Sacramento,95815,Sacramento County
199065,38.596217,-121.446622,4,Sacramento,95815,Sacramento County
199070,34.108426,-118.193873,4,Los Angeles,90042,Los Angeles County
199071,34.072877,-118.21769,5,Los Angeles,90031,Los Angeles County
199072,34.04632,-118.450231,4,Los Angeles,90025,Los Angeles County
199073,34.046094,-118.452121,4,Los Angeles,90025,Los Angeles County
199089,32.793547,-116.961361,1,El Cajon,92020,San Diego County
199090,32.793548,-116.961478,1,El Cajon,92020,San Diego County
199177,40.626727,-124.210715,1,Loleta,95551,Humboldt County
199178,40.626713,-124.21069,1,Loleta,95551,Humboldt County
199179,41.750726,-124.181196,1,Crescent City,95531,Del Norte County
199186,34.1682,-118.34377,4,Burbank,91505,Los Angeles County
199187,38.00789,-122.2697,4,Hercules,94547,Contra Costa County
199192,33.98688,-118.39429,10,Culver City,90230,Los Angeles County
199195,39.14638,-121.63456,4,Yuba City,95991,Sutter County
199196,37.3267,-121.94336,14,Santa Clara,95050,Santa Clara County
199197,35.34897,-119.12582,6,Bakersfield,93311,Kern County
199198,34.13626,-118.05287,6,Arcadia,91007,Los Angeles County
199380,41.750709,-124.181216,1,Crescent City,95531,Del Norte County
199384,41.956729,-124.202217,1,Smith River,95567,Del Norte County
199501,40.067257,-123.790085,1,Garberville,95542,Humboldt County
200440,37.097671,-120.217847,4,Chowchilla,93610,Madera County
200511,33.69454,-117.33339,6,Lake Elsinore,92532,Riverside County
200535,35.646205,-117.81333,12,Inyokern,93527,Kern County
200588,34.907482,-116.835974,1,Yermo,92398,San Bernardino County
200589,34.907504,-116.836001,1,Yermo,92398,San Bernardino County
200653,34.423997,-118.584397,1,Valencia,91355,Los Angeles County
200683,34.598811,-118.147396,1,Palmdale,93551,Los Angeles County
200712,33.605668,-114.606245,1,Blythe,92225,Riverside County
200713,33.605664,-114.606282,1,Blythe,92225,Riverside County
200748,34.556276,-117.289921,1,Victorville,92394,San Bernardino County
200750,34.556249,-117.289914,1,Victorville,92394,San Bernardino County
200751,34.598889,-118.147412,1,Palmdale,93551,Los Angeles County
200752,34.496218,-118.626095,1,Castaic,91384,Los Angeles County
200753,34.496216,-118.626065,1,Castaic,91384,Los Angeles County
200860,34.1273,-118.14781,20,Pasadena,91105,Los Angeles County
200934,34.988165,-118.947231,1,Lebec,93243,Kern County
200935,34.98816,-118.9472,1,Lebec,93243,Kern County
200959,38.549875,-122.805393,12,Windsor,95492,Sonoma County
201037,33.18074,-117.34571,10,Oceanside,92054,San Diego County
201083,38.051019,-121.373739,1,Stockton,95219,San Joaquin County
201084,38.051016,-121.373702,1,Stockton,95219,San Joaquin County
201085,37.104788,-121.015324,1,Gustine,95322,Merced County
201117,38.784649,-123.013291,1,Cloverdale,95425,Sonoma County
201178,39.235031,-121.053623,1,Grass Valley,95945,Nevada County
201184,37.4992,-121.975999,1,Fremont,94538,Alameda County
201185,37.767592,-120.848953,1,Oakdale,95361,Stanislaus County
201220,39.235046,-121.053661,1,Grass Valley,95945,Nevada County
201225,34.907542,-116.836048,1,Yermo,92398,San Bernardino County
201226,34.98814,-118.947148,1,Lebec,93243,Kern County
201231,37.104765,-121.015325,1,Gustine,95322,Merced County
201232,37.104751,-121.015321,1,Gustine,95322,Merced County
201233,38.784669,-123.013309,1,Cloverdale,95425,Sonoma County
201234,37.767566,-120.848943,1,Oakdale,95361,Stanislaus County
201240,38.902266,-121.073321,1,Auburn,95603,Placer County
201241,38.902281,-121.073297,1,Auburn,95603,Placer County
201301,32.936306,-117.099475,8,San Diego,92131,San Diego County
201307,37.702058,-121.852932,10,Dublin,94568,Alameda County
201311,33.711105,-117.816646,8,Tustin,92782,Orange County
201314,34.25086,-117.1895,8,Lake Arrowhead,92352,San Bernardino County
201315,36.666452,-121.810105,12,Marina,93933,Monterey County
201379,38.730281,-120.787959,1,Placerville,95667,El Dorado County
201409,38.942562,-121.09592,1,Auburn,95603,Placer County
201410,38.942587,-121.095927,1,Auburn,95603,Placer County
201469,37.66102,-121.781,3,Livermore,94550,Alameda County
201529,37.54798,-122.05426,1,Newark,94560,Alameda County
201540,36.95269,-121.87776,4,Aptos,95003,Santa Cruz County
201565,38.730282,-120.78805,1,Placerville,95667,El Dorado County
201596,38.051026,-121.373769,1,Stockton,95219,San Joaquin County
201630,38.92252,-121.06016,4,Auburn,95603,Placer County
201674,35.248137,-120.671311,20,San Luis Obispo,93401,San Luis Obispo County
201677,35.986107,-119.957777,55,Kettleman City,93239,Kings County
201678,36.429978,-121.334654,8,Soledad,93960,Monterey County
201841,33.87811,-117.96153,4,FULLERTON,92833,Orange County
201921,34.02679405,-118.3881682,8,Culver City,90232,Los Angeles County
202066,38.763574,-120.575757,1,Pollock Pines,95726,El Dorado County
202151,37.840565,-120.226499,1,Groveland,95321,Tuolumne County
202161,33.64812,-117.74389,6,Irvine,92618,Orange County
202253,37.840572,-120.226534,1,Groveland,95321,Tuolumne County
202389,37.3565227277677,-118.3948152145,1,Bishop,93514,Inyo County
202393,33.975922,-117.838337,24,Diamond Bar,91765,Los Angeles County
202431,37.770708,-120.834548,1,Oakdale,95361,Stanislaus County
202483,33.78155,-118.07304,4,Seal Beach,90740,Orange County
202621,37.723146,-121.944336,16,San Ramon,94583,Contra Costa County
202623,39.319501,-120.155831,12,Truckee,96161,Nevada County
202655,33.927297,-117.417138,1,Riverside,92504,Riverside County
202690,37.811923,-119.880813,1,Groveland,95321,Tuolumne County
202780,35.674953,-119.225583,1,McFarland,93250,Kern County
202781,35.675057,-119.225645,1,McFarland,93250,Kern County
202864,35.702086,-117.868683,1,Inyokern,93527,Kern County
203101,35.674904,-119.225427,2,McFarland,93250,Kern County
203139,34.228977,-119.15517,1,Oxnard,93036,Ventura County
203269,34.035224,-118.23392,8,Los Angeles,90021,Los Angeles County
203303,34.19098,-118.60523,6,Canoga Park,91303,Los Angeles County
203349,32.881424,-117.22335,1,La Jolla,92037,San Diego County
203367,32.876368,-117.222206,1,La Jolla,92037,San Diego County
203368,32.876354,-117.222239,1,La Jolla,92037,San Diego County
204472,37.52048,-122.33819,4,San Mateo,94402,San Mateo County
204502,38.899975,-121.067492,1,Auburn,95603,Placer County
204587,37.992956,-122.121362,16,Martinez,94553,Contra Costa County
204629,38.899922,-121.06751,1,Auburn,95603,Placer County
204630,38.900005,-121.067434,1,Auburn,95603,Placer County
204720,34.045111,-118.443741,1,Los Angeles,90025,Los Angeles County
205088,34.14662,-118.14963,4,Pasadena,91103,Los Angeles County
205277,37.4229,-121.91823,4,Milpitas,95035,Santa Clara County
205337,34.42891,-119.87304,6,Goleta,93117,Santa Barbara County
205362,33.824878,-116.549,1,Palm Springs,92262,Riverside County
205390,33.824884,-116.549032,1,Palm Springs,92262,Riverside County
205391,33.824879,-116.549061,1,Palm Springs,92262,Riverside County
205392,33.824883,-116.54909,1,Palm Springs,92262,Riverside County
205419,37.055721,-121.013465,2,Santa Nella,95322,Merced County
205439,34.10357,-117.562567,1,Rancho Cucamonga,91730,San Bernardino County
205440,39.085122,-120.95537,1,Colfax,95713,Placer County
205441,35.1422,-118.448906,1,Tehachapi,93561,Kern County
205469,36.91587,-121.77655,4,Watsonville,95076,Santa Cruz County
205568,34.147738,-118.227263,16,Glendale,91206,Los Angeles County
205569,37.365814,-121.891503,4,San Jose,95112,Santa Clara County
205579,34.15003,-118.110579,1,Pasadena,91107,Los Angeles County
205637,37.703272,-121.877192,1,Dublin,94568,Alameda County
205639,34.061528,-118.236723,3,Los Angeles,90012,Los Angeles County
205676,33.776327,-117.890754,4,Orange,92868,Orange County
205721,33.71318,-117.7611,4,Irvine,92620,Orange County
205809,37.636189,-122.420257,28,San Bruno,94066,San Mateo County
205880,33.91442,-117.262191,1,Moreno Valley,92553,Riverside County
205946,37.006995,-121.552602,1,Gilroy,95020,Santa Clara County
206031,39.724827,-121.83519,1,Chico,95928,Butte County
206111,37.481298,-122.169546,1,Menlo Park,94025,San Mateo County
206268,37.333611,-119.645191,8,Oakhurst,93644,Madera County
206269,38.926331,-121.058145,12,Auburn,95603,Placer County
206274,36.851744,-119.952207,16,Madera,93637,Madera County
206275,33.923748,-116.803242,12,Cabazon,92230,Riverside County
206308,38.942609,-121.09593,1,Auburn,95603,Placer County
206331,38.942535,-121.095912,1,Auburn,95603,Placer County
206380,39.72503,-121.83531,1,Chico,95928,Butte County
206438,34.134407,-116.056596,1,Twentynine Palms,92277,San Bernardino County
206439,34.13451,-116.05669,1,Twentynine Palms,92277,San Bernardino County
206440,34.13455,-116.056656,1,Twentynine Palms,92277,San Bernardino County
206524,34.127422,-118.147973,6,Pasadena,91106,Los Angeles County
206525,37.090868,-120.290526,2,Chowchilla,93610,Madera County
206611,40.72053,-122.928066,8,Weaverville,96093,Trinity County
206612,37.587162,-122.02045,12,Union City,94587,Alameda County
206726,37.3362769515543,-122.0504894775238,2,Cupertino,95014,Santa Clara County
206741,33.647843,-117.739078,1,Irvine,92618,Orange County
206942,32.668595,-117.08304,1,National City,91950,San Diego County
206943,32.668598,-117.083024,1,National City,91950,San Diego County
207272,33.997664,-118.420422,8,Culver City,90066,Los Angeles County
207274,34.024881,-118.485264,62,Santa Monica,90404,Los Angeles County
207276,38.038927,-121.261056,12,Stockton,95212,San Joaquin County
207360,33.824722,-116.511766,1,Palm Springs,92262,Riverside County
207361,33.82472,-116.511732,1,Palm Springs,92262,Riverside County
207600,40.590076,-122.378716,1,Redding,96001,Shasta County
207601,37.484865,-122.146801,1,Menlo Park,94025,San Mateo County
207701,33.859326,-117.792228,3,Anaheim,92807,Orange County
207711,33.759279,-117.82454,8,Tustin,92780,Orange County
207717,33.859421,-117.791849,4,Anaheim,92807,Orange County
207736,40.589984,-122.378709,1,Redding,96001,Shasta County
207737,40.590019,-122.378768,1,Redding,96001,Shasta County
207739,40.590039,-122.378663,1,Redding,96001,Shasta County
207890,37.484476,-122.147102,1,Menlo Park,94025,San Mateo County
207959,37.93182,-122.32935,4,Richmond,94805,Contra Costa County
211801,37.39435,-121.92806,6,San Jose,95134,Santa Clara County
212049,34.16273,-118.52062,4,Encino,91316,Los Angeles County
212051,33.61764,-117.87675,8,Newport Beach,92660,Orange County
212699,35.277518,-116.056716,1,Baker,92309,San Bernardino County
212701,33.660746,-115.720618,1,Indio,92201,Riverside County
212747,32.780985,-117.013557,12,La Mesa,91942,San Diego County
213072,34.08364,-118.32747,3,Los Angeles,90038,Los Angeles County
213107,37.3976662,-122.0620634,8,Mountain View,94043,Santa Clara County
213108,37.397068,-121.996639,4,Sunnyvale,94089,Santa Clara County
213175,33.755826,-117.985665,1,Westminster,92683,Orange County
213355,33.144618,-117.210051,1,San Marcos,92078,San Diego County
213356,33.144513,-117.210087,1,San Marcos,92078,San Diego County
213585,39.151509,-123.194623,1,Ukiah,95482,Mendocino County
213825,36.620642,-121.918469,1,Pacific Grove,93950,Monterey County
213849,36.620608,-121.91849,1,Pacific Grove,93950,Monterey County
213911,34.2693,-119.2498,6,Ventura,93003,Ventura County
214075,34.04743,-118.52493,8,Pacific Palisades,90272,Los Angeles County
214213,37.484194,-122.150289,1,Menlo Park,94025,San Mateo County
214219,37.480935,-122.171059,1,Menlo Park,94025,San Mateo County
214224,33.21947,-117.22491,4,Vista,92084,San Diego County
214360,37.7011,-121.91819,4,Pleasanton,94588,Alameda County
215000,33.74483,-118.09959,4,Seal Beach,90740,Orange County
215015,38.115037,-121.39468,1,Lodi,95242,San Joaquin County
216365,37.752906,-121.467661,12,Tracy,95304,San Joaquin County
216505,33.709447,-117.852017,8,Santa Ana,92705,Orange County
217096,40.389124,-122.288043,12,Cottonwood,96022,Shasta County
217230,33.654079,-117.778088,1,Irvine,92603,Orange County
217363,33.888922,-118.377816,1,Redondo Beach,90278,Los Angeles County
217457,37.34246,-120.61014,4,AtWater,95301,Merced County
218066,32.737986,-117.216187,12,San Diego,92106,San Diego County
218071,32.921308,-117.215126,24,San Diego,92130,San Diego County
218174,34.81707,-115.18283,4,Essex Fenner,92332,San Bernardino County
218532,34.74434,-120.27643,4,Los Alamos,93440,Santa Barbara County
218607,40.9476387028419,-123.636914813245,1,Willow Creek,95573,Humboldt County
218656,34.154454,-118.645453,20,Calabasas,91302,Los Angeles County
218659,33.757516,-118.107482,20,Long Beach,90803,Los Angeles County
218662,34.952835,-120.434694,20,Santa Maria,93454,Santa Barbara County
218670,33.755124,-117.83324,4,Santa Ana,92705,Orange County
218944,34.047397,-118.336113,1,Los Angeles,90019,Los Angeles County
218983,34.421973,-118.547668,1,Santa Clarita,91355,Los Angeles County
218991,34.15231,-118.82629,4,Westlake Village,91361,Ventura County
219790,34.44092,-119.74609,4,Santa Barbara,93105,Santa Barbara County
220200,32.773096,-115.550303,8,El Centro,92243,Imperial County
220345,36.81892,-119.79229,1,Fresno,93710,Fresno County
220452,33.894972,-118.379134,2,Manhattan Beach,90266,Los Angeles County
220686,34.844597,-117.0857,70,Barstow,92311,San Bernardino County
220766,38.339278,-122.323327,1,Napa,94558,Napa County
220916,34.06855,-118.29117,4,Los Angeles,90020,Los Angeles County
220937,37.482723,-122.177533,1,Menlo Park,94025,San Mateo County
220943,37.482683,-122.177559,1,Menlo Park,94025,San Mateo County
221270,33.99784,-117.714818,3,Chino,91710,San Bernardino County
221274,36.971348,-121.965929,4,Capitola,95010,Santa Cruz County
221319,37.986241,-121.343371,4,Stockton,95207,San Joaquin County
221414,33.820293,-117.910021,4,Anaheim,92805,Orange County
221514,37.12595,-120.24682,2,Chowchilla,93610,Madera County
221780,32.776423,-117.155171,10,San Diego,92108,San Diego County
221785,34.066251,-117.650079,8,Ontario,91764,San Bernardino County
221788,33.200882,-117.245789,20,Vista,92083,San Diego County
222031,33.52699,-117.161113,1,Temecula,92591,Riverside County
222339,36.418471,-121.320325,7,Soledad,93960,Monterey County
222377,33.562302,-117.668057,1,Mission Viejo,92691,Orange County
222410,34.158503,-118.49709,1,Los Angeles,91436,Los Angeles County
222489,38.603153,-122.864024,2,Healdsburg,95448,Sonoma County
222802,40.163059,-122.228916,12,Red Bluff,96080,Tehama County
222803,34.0595,-117.1852,20,Redlands,92374,San Bernardino County
222838,37.314086,-121.86013,2,San Jose,95112,Santa Clara County
222839,36.851892,-119.950523,4,Madera,93637,Madera County
222840,37.275024,-120.433018,4,Merced,95341,Merced County
222841,36.067423,-119.017753,2,Porterville,93257,Tulare County
222887,37.40684,-122.01636,4,Sunnyvale,94089,Santa Clara County
223314,38.247575,-122.067989,1,Fairfield,94533,Solano County
223354,35.7564,-117.381218,4,Trona,93562,San Bernardino County
223507,36.57554178,-119.6300781,16,Selma,93662,Fresno County
223563,33.5961,-117.24781,4,Wildomar,92595,Riverside County
223594,33.87854,-117.649955,1,Corona,92880,Riverside County
223597,33.861596,-118.099976,1,Cerritos,90703,Los Angeles County
223602,34.829254,-118.872293,3,Lebec,93243,Kern County
223792,33.18394,-117.28459,4,Vista,92081,San Diego County
223801,38.40313,-122.540138,2,Kenwood,95452,Sonoma County
223855,34.666737,-118.1486,3,Lancaster,93534,Los Angeles County
224412,34.142037,-118.148428,2,Pasadena,91105,Los Angeles County
224413,34.38381,-118.57355,4,Stevenson Ranch,91381,Los Angeles County
224432,35.986452,-119.961071,4,Kettleman City,93239,Kings County
224434,32.558846,-117.059117,4,San Ysidro,92173,San Diego County
224435,36.415956,-121.320801,4,Soledad,93960,Monterey County
224436,37.644101,-122.403878,2,South San Francisco,94080,San Mateo County
224456,37.481345,-122.16952,1,Menlo Park,94025,San Mateo County
224625,34.41362,-118.55725,6,Valencia,91355,Los Angeles County
224684,38.726707,-120.835113,2,Placerville,95667,El Dorado County
224992,32.54527,-117.040113,8,San Diego,92173,San Diego County
224996,33.980394,-118.445238,8,Marina Del Rey,90292,Los Angeles County
225147,34.227128,-119.15348,1,Oxnard,93036,Ventura County
225376,33.750986,-117.870914,1,Santa Ana,92701,Orange County
225391,33.751044,-117.870918,1,Santa Ana,92701,Orange County
225392,33.751071,-117.870887,1,Santa Ana,92701,Orange County
225393,33.751174,-117.870925,1,Santa Ana,92701,Orange County
225619,33.86583,-118.39531,6,Hermosa Beach,90254,Los Angeles County
225843,34.452256,-118.616132,12,Castaic,91384,Los Angeles County
226165,34.022174,-118.3519,1,Los Angeles,90016,Los Angeles County
226166,34.02217,-118.351938,1,Los Angeles,90016,Los Angeles County
226528,35.056792,-118.1746497,12,Mojave,93501,Kern County
226529,37.100253,-121.01207,12,Santa Nella,95322,Merced County
226533,37.50877,-120.8761,16,Turlock,95380,Stanislaus County
226646,40.578868,-124.15304,2,Fortuna,95540,Humboldt County
226647,34.24328,-119.17816,6,Oxnard,93036,Ventura County
226778,41.751906,-124.194696,2,Crescent City,95531,Del Norte County
227201,40.666924,-122.943794,1,Douglas City,96024,Trinity County
227387,34.091634,-118.382234,8,West Hollywood,90069,Los Angeles County
227389,37.446683,-122.1622931,19,Palo Alto,94301,Santa Clara County
227625,33.75924,-117.825179,4,Tustin,92780,Orange County
227626,34.06222,-118.203005,8,Los Angeles,90033,Los Angeles County
227633,34.129705,-118.027828,4,Arcadia,91006,Los Angeles County
227648,38.23567,-122.461563,1,Sonoma,95476,Sonoma County
227660,38.235636,-122.461563,1,Sonoma,95476,Sonoma County
227661,38.235869,-122.462002,1,Sonoma,95476,Sonoma County
227676,38.235653,-122.461563,1,Sonoma,95476,Sonoma County
227699,38.104548,-122.230355,20,Vallejo,94590,Solano County
227703,35.497954,-119.554083,16,Buttonwillow,93206,Kern County
227707,39.167837,-123.210146,12,Ukiah,95482,Mendocino County
227708,37.82615,-121.285962,11,Lathrop,95330,San Joaquin County
227893,34.06,-118.2,6,Los Angeles,90022,Los Angeles County
227894,34.06273,-118.20222,6,Los Angeles,90033,Los Angeles County
227935,33.185527,-117.328962,2,Oceanside,92054,San Diego County
227936,37.769111,-122.234205,2,Alameda,94501,Alameda County
227937,34.06175,-118.361353,2,Los Angeles,90036,Los Angeles County
227938,38.557683,-121.244307,2,Rancho Cordova,95742,Sacramento County
227939,34.102244,-118.340168,1,Los Angeles,90028,Los Angeles County
227940,38.40753,-122.83972,2,Sebastopol,95472,Sonoma County
227941,34.001519,-117.830519,1,Diamond Bar,91765,Los Angeles County
227942,36.951501,-120.075519,2,Madera,93637,Madera County
227946,38.66234,-121.763541,4,Woodland,95776,Yolo County
227951,33.49654,-117.1509,1,Temecula,92590,Riverside County
227979,33.88418,-118.02534,1,La Mirada,90638,Los Angeles County
227980,34.144822,-118.2565,2,Glendale,91210,Los Angeles County
227983,32.7528654,-117.2066046,6,San Diego,92110,San Diego County
228023,37.781147,-122.41668,2,San Francisco,94102,
228025,38.57471,-121.41813,2,Sacramento,95825,Sacramento County
228032,32.896879,-117.20078,2,San Diego,92121,San Diego County
228035,33.766553,-118.183942,2,Long Beach,90802,Los Angeles County
228039,37.478278,-122.188966,3,Redwood City,94063,San Mateo County
228040,34.05002,-118.43755,4,Los Angeles,90025,Los Angeles County
228041,33.73678,-116.407501,10,Rancho Mirage,92270,Riverside County
228044,33.841042,-117.962147,4,Anaheim,92801,Orange County
228045,36.329444,-119.289444,2,Visalia,93291,Tulare County
228047,37.336232,-122.016164,2,Cupertino,95014,Santa Clara County
228052,34.10753,-117.82649,2,San Dimas,91773,Los Angeles County
228053,34.0974825,-118.3644627,2,Los Angeles,90046,Los Angeles County
228054,32.84026,-116.98264,2,Santee,92071,San Diego County
228056,33.771758,-118.374096,2,Rolling Hills Estates,90274,Los Angeles County
228081,38.567526,-121.504937,6,Sacramento,95818,Sacramento County
228084,33.99422,-118.45172,2,Venice,90291,Los Angeles County
228087,37.479348,-122.15223,3,Menlo Park,94025,San Mateo County
228088,33.684351,-117.177103,2,Menifee,92584,Riverside County
228089,34.116707,-118.151598,2,South Pasadena,91030,Los Angeles County
228091,33.706839,-117.920023,2,Santa Ana,92704,Orange County
228092,34.15205,-118.6472,1,Calabasas,91302,Los Angeles County
228094,33.962406,-118.353635,4,Inglewood,90301,Los Angeles County
228098,34.10235,-118.30887,9,Los Angeles,90027,Los Angeles County
228113,33.922367,-116.801502,4,Cabazon,92230,Riverside County
228121,34.7012,-118.171465,2,Lancaster,93536,Los Angeles County
228127,33.8896014,-117.81268,2,Yorba Linda,92886,Orange County
228131,33.8046079,-118.0160171,6,Cypress,90630,Orange County
228138,34.02736,-118.39233,2,Los Angeles,90034,Los Angeles County
228153,34.12652,-118.70709,2,Agoura Hills,91301,Los Angeles County
228160,34.429413,-118.552869,2,Valencia,91355,Los Angeles County
228163,37.559261,-122.270296,4,Foster City,94404,San Mateo County
228166,37.7782,-122.41375,5,San Francisco,94103,
228176,37.809965,-122.246595,6,Oakland,94610,Alameda County
228179,37.902443,-122.525354,3,Mill Valley,94941,Marin County
228188,34.07244,-118.44489,6,Los Angeles,90095,Los Angeles County
228189,37.385166,-121.928939,6,San Jose,95131,Santa Clara County
228196,34.24564,-118.42088,6,Arleta,91331,Los Angeles County
228202,34.067355,-117.606918,2,Ontario,91764,San Bernardino County
228208,37.803258,-122.276778,4,Oakland,94606,Alameda County
228214,37.935951,-122.343964,4,Richmond,94804,Contra Costa County
228217,32.544659,-117.043331,2,San Ysidro,92173,San Diego County
228218,37.7681548,-122.4268005,2,San Francisco,94114,
228219,34.216111,-119.057778,2,Camarillo,93010,Ventura County
228220,32.765028,-117.1502275,2,San Diego,92108,San Diego County
228221,33.124966,-117.319507,2,Carlsbad,92008,San Diego County
228222,37.840178,-122.293828,2,Emeryville,94608,Alameda County
228223,37.3771473,-122.0292882,4,Sunnyvale,94086,Santa Clara County
228224,32.98133,-117.25262,2,Del Mar,92014,San Diego County
228225,32.699457,-117.101887,2,San Diego,92113,San Diego County
228226,32.607978,-117.080893,2,Chula Vista,91911,San Diego County
228228,37.697103,-121.876892,2,Pleasanton,94588,Alameda County
228229,37.699951,-122.483575,2,Daly City,94015,San Mateo County
228230,37.55488,-121.98448,2,Fremont,94538,Alameda County
228231,37.80501,-122.41723,2,San Francisco,94133,
228232,33.14311,-117.09495,2,Escondido,92026,San Diego County
228233,32.834693,-117.18803,2,San Diego,92117,San Diego County
228234,38.1062,-122.56547,4,Novato,94945,Marin County
228235,33.92683,-116.81132,2,Cabazon,92230,Riverside County
228236,32.95781,-117.1266,2,San Diego,92129,San Diego County
228238,37.928004,-122.514723,2,Corte Madera,94925,Marin County
228239,32.76803,-117.16391,2,San Diego,92108,San Diego County
228240,37.602235,-122.392945,3,Millbrae,94030,San Mateo County
228241,37.941415,-122.057718,2,Pleasant Hill,94523,Contra Costa County
228242,34.034237,-117.689055,2,Chino,91710,San Bernardino County
228243,34.16892,-118.537994,2,Tarzana,91356,Los Angeles County
228244,33.935345,-118.120897,2,Downey,90241,Los Angeles County
228245,33.745458,-117.816994,2,Tustin,92780,Orange County
228246,34.271169,-119.249713,2,Ventura,93003,Ventura County
228247,37.85553,-122.26077,2,Berkeley,94705,Alameda County
228248,34.084388,-117.298811,2,San Bernardino,92408,San Bernardino County
228249,37.39896,-122.11018,2,Los Altos,94022,Santa Clara County
228250,34.164588,-117.284561,2,San Bernardino,92405,San Bernardino County
228251,38.799779,-121.204591,1,Rocklin,95677,Placer County
228252,33.863032,-118.401582,2,Hermosa Beach,90254,Los Angeles County
228254,38.256796,-122.648242,2,Petaluma,94952,Sonoma County
228256,37.32416,-122.04032,2,Cupertino,95014,Santa Clara County
228257,33.045245,-117.292198,6,Encinitas,92024,San Diego County
228258,37.699495,-121.84677,2,Livermore,94551,Alameda County
228260,34.174294,-118.59708,2,Woodland Hills,91367,Los Angeles County
228261,38.45823,-122.73225,6,Santa Rosa,95401,Sonoma County
228262,37.4170654,-121.8964984,2,Milpitas,95035,Santa Clara County
228263,38.366653,-121.95586,2,Vacaville,95687,Solano County
228264,33.999398,-118.460599,1,Venice,90291,Los Angeles County
228265,33.678862,-117.988956,2,Huntington Beach,92648,Orange County
228266,37.88061,-122.29729,2,Berkeley,94710,Alameda County
228268,37.593529,-122.503312,2,Pacifica,94044,San Mateo County
228270,33.55722,-117.66814,2,Mission Viejo,92691,Orange County
228271,33.886267,-117.520945,2,Corona,92879,Riverside County
228272,33.7803,-117.89181,2,Orange,92868,Orange County
228274,37.378474,-122.075627,2,Mountain View,94040,Santa Clara County
228275,33.716997,-118.052039,2,Huntington Beach,92649,Orange County
228276,37.342027,-120.614097,2,Atwater,95301,Merced County
228277,34.182093,-118.886496,2,Thousand Oaks,91360,Ventura County
228279,37.48229,-122.23167,2,Redwood City,94062,San Mateo County
228280,33.747794,-118.011165,2,Westminster,92683,Orange County
228281,38.005337,-122.545062,2,San Rafael,94903,Marin County
228282,33.7020763,-117.8852082,4,Santa Ana,92704,Orange County
228283,38.438985,-122.71757,1,Santa Rosa,95401,Sonoma County
228284,37.33222,-121.90465,4,San Jose,95126,Santa Clara County
228285,38.54059,-121.74073,2,Davis,95616,Yolo County
228286,38.296945,-122.302573,1,Napa,94558,Napa County
228287,33.863097,-118.096201,2,Cerritos,90703,Los Angeles County
228288,33.872047,-117.736588,2,Yorba Linda,92887,Orange County
228289,33.90145,-118.38249,2,Manhattan Beach,90266,Los Angeles County
228290,33.81739,-118.1843,2,Long Beach,90807,Los Angeles County
228293,33.84528,-116.47809,1,Cathedral City,92234,Riverside County
228294,34.472906,-117.350142,2,Victorville,92392,San Bernardino County
228295,34.071281,-117.549227,2,Ontario,91764,San Bernardino County
228296,34.08034,-118.07235,2,Rosemead,91770,Los Angeles County
228301,38.132711,-122.218585,2,Vallejo,94591,Solano County
228313,37.652308,-121.878425,4,Pleasanton,94566,Alameda County
228339,34.01764,-118.49514,12,Santa Monica,90401,Los Angeles County
228342,37.694576,-121.927308,2,Pleasanton,94588,Alameda County
228343,37.8934,-122.11681,1,Lafayette,94549,Contra Costa County
228344,37.70536,-121.88962,2,Dublin,94568,Alameda County
228346,34.088568,-117.685927,4,Montclair,91763,San Bernardino County
228348,33.72339,-117.98875,1,Westminster,92683,Orange County
228349,32.78038,-117.12867,2,San Diego,92108,San Diego County
228351,37.6654,-122.12076,2,Hayward,94541,Alameda County
228352,37.40345,-122.00968,2,Sunnyvale,94089,Santa Clara County
228354,37.759985,-121.457164,2,Tracy,95304,San Joaquin County
228355,37.02455,-121.56527,2,Gilroy,95020,Santa Clara County
228356,37.81333,-122.26058,4,Oakland,94612,Alameda County
228357,37.78122,-122.39974,2,San Francisco,94107,San Francisco County
228359,37.76443,-122.40282,2,San Francisco,94107,San Francisco County
228360,37.789923,-122.423811,2,San Francisco,94109,San Francisco County
228361,37.723957,-122.454409,4,San Francisco,94112,
228362,38.655667,-121.12204,2,Folsom,95630,Sacramento County
228363,38.59643,-121.3642,2,Sacramento,95864,Sacramento County
228364,36.91896,-121.780939,2,Watsonville,95076,Santa Cruz County
228365,36.97892,-122.01429,2,Santa Cruz,95062,Santa Cruz County
228366,36.807314,-119.774767,2,Fresno,93710,Fresno County
228367,36.839444,-119.725278,2,Clovis,93612,Fresno County
228368,34.234263,-119.178744,2,Oxnard,93036,Ventura County
228369,33.752822,-118.308251,2,San Pedro,90732,Los Angeles County
228370,33.802309,-118.168307,2,Signal Hill,90755,Los Angeles County
228373,33.838356,-117.93761,2,Anaheim,92801,Orange County
228374,33.65478,-117.98791,2,Huntington Beach,92648,Orange County
228375,37.7850447,-122.4198061,9,San Francisco,94109,
228385,38.65539,-121.07021,3,El Dorado Hills,95762,El Dorado County
228393,37.341896,-122.070961,2,Los Altos,94024,Santa Clara County
228394,37.5331455,-122.3274054,4,San Mateo,94403,San Mateo County
228395,34.279336,-118.741176,2,Simi Valley,93065,Ventura County
