Latitude,Longitude,Details,Required Chargers
33.8483863,-118.263479,Vehicles Nearby: 9925,621
32.908915000000015,-116.89197500000003,Vehicles Nearby: 1234,78
37.6884059,-121.0108125,Vehicles Nearby: 2469,155
35.538809,-120.739893,Vehicles Nearby: 822,52
38.92213100000001,-122.789559,Vehicles Nearby: 73,5
34.003266000000025,-117.44200400000003,Vehicles Nearby: 3783,237
37.39228700000001,-120.498299,Vehicles Nearby: 559,35
34.391144999999995,-117.405722,Vehicles Nearby: 891,56
34.0231421,-118.0369225,Vehicles Nearby: 10989,687
33.952902000000044,-117.63932499999999,Vehicles Nearby: 6673,418
34.957206,-117.827391,Vehicles Nearby: 36,3
34.2708514,-119.170721,Vehicles Nearby: 3000,188
34.2344938,-118.5014299,Vehicles Nearby: 19193,1200
34.40778,-119.306554,Vehicles Nearby: 113,8
38.46882899999998,-122.58072399999996,Vehicles Nearby: 929,59
37.9668564,-121.2747664,Vehicles Nearby: 1636,103
36.61441000000001,-121.78690099999999,Vehicles Nearby: 1835,115
33.808450000000036,-117.79173700000003,Vehicles Nearby: 21635,1353
34.556110999999994,-117.35363199999999,Vehicles Nearby: 672,42
35.162393,-119.425116,Vehicles Nearby: 29,2
36.301334,-119.372586,Vehicles Nearby: 348,22
36.7708458,-119.8350155,Vehicles Nearby: 2614,164
37.043285999999995,-119.691306,Vehicles Nearby: 97,7
37.3606024,-120.7403361,Vehicles Nearby: 205,13
33.95154000000001,-116.52010399999999,Vehicles Nearby: 263,17
38.325247999999995,-120.955787,Vehicles Nearby: 63,4
32.6302101,-116.9385545,Vehicles Nearby: 6303,394
34.168333,-116.288431,Vehicles Nearby: 75,5
33.9677273,-117.2658869,Vehicles Nearby: 3372,211
33.93433500000002,-117.36731899999998,Vehicles Nearby: 4187,262
33.9342491,-118.2137411,Vehicles Nearby: 8028,502
37.7249429,-122.3939216,Vehicles Nearby: 31608,1976
40.168801,-123.826148,Vehicles Nearby: 8,1
36.724723,-119.192779,Vehicles Nearby: 23,2
34.141146000000035,-117.65558299999996,Vehicles Nearby: 9475,593
32.7987241,-117.2469667,Vehicles Nearby: 13361,836
35.484966,-120.944417,Vehicles Nearby: 88,6
37.85041099999992,-122.02112399999993,Vehicles Nearby: 8021,502
41.756147,-122.659466,Vehicles Nearby: 29,2
37.231044999999995,-120.501072,Vehicles Nearby: 114,8
37.474396,-120.87591699999999,Vehicles Nearby: 935,59
39.31403,-123.249924,Vehicles Nearby: 53,4
37.3303684,-121.88439,Vehicles Nearby: 24106,1507
37.32595499999999,-121.193383,Vehicles Nearby: 98,7
37.166199,-121.024432,Vehicles Nearby: 58,4
38.04686299999998,-121.35280200000001,Vehicles Nearby: 1404,88
38.52716399999999,-123.007892,Vehicles Nearby: 136,9
33.828396,-117.20766000000003,Vehicles Nearby: 1509,95
33.48281099999999,-117.226126,Vehicles Nearby: 188,12
36.823834,-118.281246,Vehicles Nearby: 8,1
32.777241,-115.127641,Vehicles Nearby: 15,1
33.768539,-116.753396,Vehicles Nearby: 44,3
33.936193,-117.49388099999999,Vehicles Nearby: 5207,326
33.64816900000001,-116.89530800000001,Vehicles Nearby: 531,34
36.588003,-121.398912,Vehicles Nearby: 53,4
36.469275,-118.800919,Vehicles Nearby: 23,2
37.90723,-120.688307,Vehicles Nearby: 78,5
37.3439781,-121.958945,Vehicles Nearby: 35917,2245
40.527834000000006,-122.31874900000001,Vehicles Nearby: 320,20
37.9043493,-122.2677241,Vehicles Nearby: 13595,850
45.551031,-122.809275,Vehicles Nearby: 8,1
37.020043,-120.625404,Vehicles Nearby: 35,3
34.95934,-120.490081,Vehicles Nearby: 706,45
34.224196000000006,-118.632394,Vehicles Nearby: 11777,737
38.88623799999999,-120.979699,Vehicles Nearby: 80,5
34.10802300000004,-118.456964,Vehicles Nearby: 34415,2151
36.521012,-119.389446,Vehicles Nearby: 102,7
38.4724152,-121.44876,Vehicles Nearby: 5364,336
34.450906,-118.227614,Vehicles Nearby: 147,10
36.87475499999999,-121.630732,Vehicles Nearby: 101,7
38.764070000000025,-121.287523,Vehicles Nearby: 8236,515
40.551757,-120.675673,Vehicles Nearby: 17,2
34.04151,-118.1918603,Vehicles Nearby: 18018,1127
38.6798103,-121.270794,Vehicles Nearby: 5241,328
37.612612000000006,-121.108568,Vehicles Nearby: 150,10
35.5030678,-119.2774005,Vehicles Nearby: 178,12
40.603066000000005,-122.186657,Vehicles Nearby: 51,4
40.103236,-122.074735,Vehicles Nearby: 16,1
39.73630800000001,-122.259338,Vehicles Nearby: 51,4
37.86425800000001,-120.004543,Vehicles Nearby: 73,5
34.12977200000006,-118.33098900000003,Vehicles Nearby: 37183,2324
34.15021200000001,-119.127729,Vehicles Nearby: 1232,77
37.04225400000001,-121.93005099999999,Vehicles Nearby: 2574,161
39.232027,-120.096413,Vehicles Nearby: 72,5
38.4000578,-122.3604533,Vehicles Nearby: 114,8
32.9494207,-117.2466505,Vehicles Nearby: 10498,657
38.97664,-123.604802,Vehicles Nearby: 39,3
34.160359000000014,-118.21376899999998,Vehicles Nearby: 25277,1580
39.009800999999996,-121.034707,Vehicles Nearby: 525,33
34.842425,-119.203723,Vehicles Nearby: 43,3
36.76886,-119.762393,Vehicles Nearby: 2287,143
34.230854000000015,-118.36585600000001,Vehicles Nearby: 14834,928
37.85290399999998,-122.54720700000004,Vehicles Nearby: 5520,345
38.592309,-120.584657,Vehicles Nearby: 35,3
34.153159,-117.968818,Vehicles Nearby: 7712,482
35.112617,-118.832292,Vehicles Nearby: 48,3
34.0705005,-117.934355,Vehicles Nearby: 10408,651
37.028835,-119.316654,Vehicles Nearby: 29,2
36.905389000000014,-119.748632,Vehicles Nearby: 1935,121
39.716846,-121.64618,Vehicles Nearby: 67,5
32.8035475,-117.0359028,Vehicles Nearby: 10456,654
34.1021355,-118.0749348,Vehicles Nearby: 20487,1281
34.61043599999999,-120.219523,Vehicles Nearby: 441,28
32.8390419,-117.0986005,Vehicles Nearby: 15329,959
32.63786800000003,-117.05803100000004,Vehicles Nearby: 7138,447
33.729853000000006,-117.03405999999998,Vehicles Nearby: 1881,118
38.434483,-120.761659,Vehicles Nearby: 81,6
34.689848,-118.533689,Vehicles Nearby: 42,3
33.527867,-116.64762,Vehicles Nearby: 20,2
32.66576199999998,-117.01865700000002,Vehicles Nearby: 9931,621
33.8983315,-117.9111323,Vehicles Nearby: 17951,1122
37.9588379,-122.611688,Vehicles Nearby: 5667,355
37.553376,-120.714055,Vehicles Nearby: 78,5
32.806763,-117.149407,Vehicles Nearby: 14948,935
37.959549000000024,-122.28357800000005,Vehicles Nearby: 8850,554
39.806096,-123.516147,Vehicles Nearby: 8,1
34.1033676,-118.2360136,Vehicles Nearby: 24453,1529
33.692217000000014,-116.34124799999998,Vehicles Nearby: 2763,173
40.92143,-123.815266,Vehicles Nearby: 25,2
39.639597,-120.247144,Vehicles Nearby: 7,1
33.795196,-116.93285599999999,Vehicles Nearby: 408,26
37.274612,-122.23242,Vehicles Nearby: 87,6
34.1643407,-118.2813278,Vehicles Nearby: 22628,1415
34.737964,-120.543739,Vehicles Nearby: 58,4
39.04030500000001,-121.560484,Vehicles Nearby: 617,39
37.82559800000001,-121.005157,Vehicles Nearby: 99,7
32.573755000000006,-117.12087199999999,Vehicles Nearby: 2426,152
34.1499864,-118.00202,Vehicles Nearby: 11893,744
38.512787,-121.493618,Vehicles Nearby: 6084,381
35.486805,-120.485271,Vehicles Nearby: 26,2
39.046931,-121.403091,Vehicles Nearby: 59,4
34.442625,-117.541815,Vehicles Nearby: 140,9
39.105127,-122.283003,Vehicles Nearby: 17,2
37.09930800000001,-121.59923999999998,Vehicles Nearby: 3061,192
45.61442,-122.238447,Vehicles Nearby: 6,1
37.94942100000001,-121.157283,Vehicles Nearby: 124,8
34.2034285,-118.2986959,Vehicles Nearby: 18889,1181
40.73832200000001,-124.10761900000001,Vehicles Nearby: 379,24
33.6170068,-117.6494139,Vehicles Nearby: 29563,1848
41.456579000000005,-122.469367,Vehicles Nearby: 29,2
32.7142466,-117.0072678,Vehicles Nearby: 7581,474
37.9377015,-122.0256327,Vehicles Nearby: 7551,472
37.0890844,-122.0892896,Vehicles Nearby: 2627,165
34.4359096,-119.803846,Vehicles Nearby: 2833,178
37.861625,-120.480322,Vehicles Nearby: 33,3
47.605797,-122.099118,Vehicles Nearby: 20,2
33.285274000000015,-117.197777,Vehicles Nearby: 1089,69
38.11276,-120.225746,Vehicles Nearby: 38,3
34.899991,-116.654532,Vehicles Nearby: 9,1
33.9706149,-118.1656423,Vehicles Nearby: 8659,542
34.11936700000001,-117.85505400000002,Vehicles Nearby: 5779,362
33.76390499999997,-117.93138200000001,Vehicles Nearby: 22866,1430
38.6798655,-121.229027,Vehicles Nearby: 7472,467
34.16877099999999,-118.050216,Vehicles Nearby: 13560,848
35.1221903,-120.6057461,Vehicles Nearby: 596,38
34.510646,-116.896718,Vehicles Nearby: 14,1
34.107753,-118.61621900000002,Vehicles Nearby: 12093,756
37.55429800000001,-122.496632,Vehicles Nearby: 1686,106
37.9883736,-122.590597,Vehicles Nearby: 6282,393
40.525724,-123.193917,Vehicles Nearby: 7,1
38.734513,-122.025346,Vehicles Nearby: 23,2
38.722374,-120.978633,Vehicles Nearby: 104,7
37.7753584,-122.145787,Vehicles Nearby: 12968,811
34.1683201,-118.1335686,Vehicles Nearby: 18841,1178
37.95284400000002,-122.38197400000001,Vehicles Nearby: 3647,228
38.88118300000001,-121.169014,Vehicles Nearby: 717,45
34.0317908,-117.9130066,Vehicles Nearby: 16062,1004
34.180563,-118.3948091,Vehicles Nearby: 25549,1597
36.042151,-119.5277,Vehicles Nearby: 21,2
32.68755199999999,-115.54102800000001,Vehicles Nearby: 189,12
34.0097166,-118.1130682,Vehicles Nearby: 13295,831
37.131989,-118.15588,Vehicles Nearby: 8,1
34.1635125,-118.256736,Vehicles Nearby: 22591,1412
33.923380999999985,-117.24483699999999,Vehicles Nearby: 2584,162
38.02973,-121.02389,Vehicles Nearby: 39,3
33.6256063,-117.9264928,Vehicles Nearby: 14455,904
38.140366,-121.589783,Vehicles Nearby: 63,4
37.3230314,-121.827985,Vehicles Nearby: 23924,1496
33.6987822,-117.2438885,Vehicles Nearby: 4101,257
37.666587,-120.411517,Vehicles Nearby: 17,2
37.041848,-121.9853286,Vehicles Nearby: 2770,174
37.4495974,-122.1881017,Vehicles Nearby: 18196,1138
37.7346227,-122.4337115,Vehicles Nearby: 31655,1979
34.7727,-118.791975,Vehicles Nearby: 18,2
36.620634,-119.520731,Vehicles Nearby: 57,4
39.266469,-121.978604,Vehicles Nearby: 20,2
35.389749,-118.985186,Vehicles Nearby: 281,18
33.323221,-116.66593,Vehicles Nearby: 14,1
36.526597,-119.864103,Vehicles Nearby: 27,2
37.7233601,-122.3962416,Vehicles Nearby: 39957,2498
32.755239,-117.094062,Vehicles Nearby: 16378,1024
33.7263885,-117.9051156,Vehicles Nearby: 21263,1329
40.523099,-124.326421,Vehicles Nearby: 19,2
39.161278,-122.745312,Vehicles Nearby: 13,1
36.206269,-119.071075,Vehicles Nearby: 64,4
34.912622,-120.619088,Vehicles Nearby: 53,4
36.092975,-121.549826,Vehicles Nearby: 13,1
34.077059,-116.606626,Vehicles Nearby: 33,3
34.17848300000002,-118.431791,Vehicles Nearby: 26634,1665
34.481108,-117.982006,Vehicles Nearby: 60,4
38.5485859,-121.3948422,Vehicles Nearby: 5675,355
38.371537999999994,-122.48730700000002,Vehicles Nearby: 205,13
34.59448,-117.813666,Vehicles Nearby: 38,3
38.75013200000001,-120.675412,Vehicles Nearby: 61,4
34.297698999999994,-119.014558,Vehicles Nearby: 119,8
34.0827269,-117.8517056,Vehicles Nearby: 10516,658
36.779046,-121.142439,Vehicles Nearby: 13,1
36.536573000000004,-119.638651,Vehicles Nearby: 122,8
33.752476,-117.612554,Vehicles Nearby: 2920,183
37.807214999999985,-122.30149699999997,Vehicles Nearby: 13074,818
34.08597199999998,-117.46459699999997,Vehicles Nearby: 4972,311
34.205287,-117.117403,Vehicles Nearby: 70,5
32.735124,-116.415161,Vehicles Nearby: 43,3
38.840217,-120.829757,Vehicles Nearby: 29,2
33.9888385,-118.293159,Vehicles Nearby: 26809,1676
34.4216866,-119.6778499,Vehicles Nearby: 3189,200
36.627211,-119.731888,Vehicles Nearby: 250,16
37.733742,-120.9354079,Vehicles Nearby: 1421,89
34.770605,-119.985205,Vehicles Nearby: 40,3
40.666691,-123.908396,Vehicles Nearby: 14,1
39.301229,-121.337929,Vehicles Nearby: 31,2
38.320860999999994,-122.64613799999998,Vehicles Nearby: 1120,70
36.7675325,-121.7602167,Vehicles Nearby: 74,5
40.9332,-122.382788,Vehicles Nearby: 12,1
38.731694000000005,-122.906767,Vehicles Nearby: 59,4
32.7013147,-117.1974009,Vehicles Nearby: 7489,469
38.072109,-120.631346,Vehicles Nearby: 42,3
34.15258300000001,-117.57770699999996,Vehicles Nearby: 7481,468
39.319332,-120.399379,Vehicles Nearby: 22,2
38.603601999999995,-120.85703,Vehicles Nearby: 69,5
32.7342001,-116.940956,Vehicles Nearby: 4896,306
32.648992,-116.152565,Vehicles Nearby: 9,1
35.221906,-118.582566,Vehicles Nearby: 23,2
36.525703,-120.952122,Vehicles Nearby: 6,1
36.047414,-119.344304,Vehicles Nearby: 10,1
37.8347336,-122.248783,Vehicles Nearby: 20357,1273
34.2371417,-116.840455,Vehicles Nearby: 120,8
34.06351599999999,-117.790379,Vehicles Nearby: 10315,645
40.67656399999999,-122.380909,Vehicles Nearby: 46,3
39.186791,-123.558382,Vehicles Nearby: 11,1
38.42193399999999,-123.06391099999999,Vehicles Nearby: 189,12
37.36553,-120.160164,Vehicles Nearby: 9,1
32.741212,-117.22919,Vehicles Nearby: 8731,546
33.70898199999999,-117.19885300000001,Vehicles Nearby: 3105,195
33.783063999999996,-118.02626799999999,Vehicles Nearby: 16544,1034
47.791111,-122.30779,Vehicles Nearby: 10,1
38.678544999999986,-121.37996899999999,Vehicles Nearby: 3645,228
34.0550794,-118.3865588,Vehicles Nearby: 39015,2439
39.604713000000004,-121.795288,Vehicles Nearby: 48,3
36.191268,-120.090097,Vehicles Nearby: 7,1
34.083016,-117.073317,Vehicles Nearby: 838,53
35.952426,-119.072843,Vehicles Nearby: 14,1
37.626489,-119.68128,Vehicles Nearby: 7,1
38.1378861,-120.457094,Vehicles Nearby: 65,5
34.0250901,-118.3077277,Vehicles Nearby: 35605,2226
33.81981400000001,-118.22241599999998,Vehicles Nearby: 8636,540
34.05930599999999,-117.39076800000001,Vehicles Nearby: 2873,180
36.672683,-120.446521,Vehicles Nearby: 10,1
40.01945,-121.566635,Vehicles Nearby: 24,2
33.842584,-116.2929,Vehicles Nearby: 940,59
37.6793441,-122.154365,Vehicles Nearby: 8946,560
38.73314500000001,-121.468174,Vehicles Nearby: 1715,108
38.834145,-122.236936,Vehicles Nearby: 12,1
33.928179,-117.80928499999999,Vehicles Nearby: 17573,1099
34.1356634,-118.216452,Vehicles Nearby: 27824,1739
37.224696,-119.470738,Vehicles Nearby: 23,2
37.939765,-120.188046,Vehicles Nearby: 20,2
47.638679,-122.370946,Vehicles Nearby: 52,4
37.6540073,-120.9583183,Vehicles Nearby: 1874,118
37.4106579,-122.1604958,Vehicles Nearby: 18402,1151
35.617546,-118.452285,Vehicles Nearby: 27,2
33.0222651,-117.2822594,Vehicles Nearby: 11417,714
33.61967200000005,-117.612087,Vehicles Nearby: 15548,972
39.409686,-121.756653,Vehicles Nearby: 61,4
35.652911,-120.266428,Vehicles Nearby: 7,1
33.637201,-116.627212,Vehicles Nearby: 31,2
38.313448,-121.123886,Vehicles Nearby: 32,2
34.243482,-117.281304,Vehicles Nearby: 510,32
39.053461,-120.795632,Vehicles Nearby: 49,4
38.743384,-119.867624,Vehicles Nearby: 13,1
40.39796,-121.298528,Vehicles Nearby: 6,1
32.887989,-116.621354,Vehicles Nearby: 32,2
38.18735000000001,-122.224074,Vehicles Nearby: 2783,174
32.608865,-116.71966,Vehicles Nearby: 15,1
40.619998,-122.643642,Vehicles Nearby: 7,1
38.884891,-121.778654,Vehicles Nearby: 9,1
40.685336,-122.016069,Vehicles Nearby: 8,1
38.045857,-122.861209,Vehicles Nearby: 54,4
38.74303900000001,-123.476418,Vehicles Nearby: 117,8
34.1692,-118.37249799999998,Vehicles Nearby: 27604,1726
38.200231,-121.235034,Vehicles Nearby: 479,30
37.67253600000001,-120.887136,Vehicles Nearby: 1314,83
33.758663,-117.109484,Vehicles Nearby: 1157,73
39.722512,-122.004433,Vehicles Nearby: 10,1
33.887088,-118.159741,Vehicles Nearby: 9631,602
37.394536,-120.890747,Vehicles Nearby: 357,23
33.298504,-116.924783,Vehicles Nearby: 58,4
33.376467,-117.066121,Vehicles Nearby: 24,2
35.592099,-118.297698,Vehicles Nearby: 8,1
39.390917,-123.052841,Vehicles Nearby: 9,1
37.248335,-119.944935,Vehicles Nearby: 11,1
39.015251,-123.370756,Vehicles Nearby: 16,1
38.17355599999999,-121.312247,Vehicles Nearby: 619,39
33.9185466,-118.013281,Vehicles Nearby: 17999,1125
34.712216,-120.230146,Vehicles Nearby: 31,2
33.822329999999994,-116.364238,Vehicles Nearby: 2085,131
40.7290518,-122.8069563,Vehicles Nearby: 10,1
37.0852192,-122.0536731,Vehicles Nearby: 2998,188
35.178504,-120.731961,Vehicles Nearby: 428,27
37.9043493,-122.2677241,Vehicles Nearby: 11538,722
38.25242,-122.962717,Vehicles Nearby: 34,3
33.9992225,-118.358,Vehicles Nearby: 43182,2699
37.393503,-121.620009,Vehicles Nearby: 18,2
38.501363,-123.170879,Vehicles Nearby: 18,2
37.58891800000001,-120.855236,Vehicles Nearby: 836,53
33.845619,-118.038726,Vehicles Nearby: 21906,1370
33.543835,-115.993906,Vehicles Nearby: 23,2
37.943087,-122.72379,Vehicles Nearby: 172,11
39.199469,-123.702253,Vehicles Nearby: 47,3
38.997166,-120.129625,Vehicles Nearby: 20,2
38.706906,-122.393997,Vehicles Nearby: 10,1
33.94730500000002,-118.43984100000002,Vehicles Nearby: 33466,2092
35.665082,-119.197958,Vehicles Nearby: 27,2
36.46271,-119.093242,Vehicles Nearby: 19,2
39.825228,-120.477053,Vehicles Nearby: 17,2
39.128363,-122.849302,Vehicles Nearby: 16,1
34.07819500000002,-118.18550099999999,Vehicles Nearby: 24231,1515
38.4607321,-121.5056589,Vehicles Nearby: 4073,255
40.496975,-123.930822,Vehicles Nearby: 9,1
36.644737,-119.289181,Vehicles Nearby: 22,2
38.54922799999999,-121.278598,Vehicles Nearby: 4551,285
38.695997,-121.3640845,Vehicles Nearby: 3729,234
40.85569399999998,-124.06689799999998,Vehicles Nearby: 257,17
33.82639300000002,-117.851307,Vehicles Nearby: 20862,1304
40.546631,-122.880891,Vehicles Nearby: 8,1
38.0227801,-121.293185,Vehicles Nearby: 2275,143
37.41467,-120.586787,Vehicles Nearby: 35,3
35.044396,-120.620199,Vehicles Nearby: 232,15
41.754853,-122.365534,Vehicles Nearby: 6,1
34.4002857,-119.7216572,Vehicles Nearby: 2918,183
39.339264,-121.770785,Vehicles Nearby: 137,9
35.746484,-121.223355,Vehicles Nearby: 6,1
37.688826,-122.408935,Vehicles Nearby: 31431,1965
33.6266048,-117.8485703,Vehicles Nearby: 19181,1199
38.762986,-120.087069,Vehicles Nearby: 7,1
33.81763000000001,-117.81004599999999,Vehicles Nearby: 24371,1524
38.210353,-121.051256,Vehicles Nearby: 12,1
38.384706,-121.578722,Vehicles Nearby: 25,2
34.0317653,-118.290833,Vehicles Nearby: 25586,1600
37.6100056,-120.9940854,Vehicles Nearby: 1767,111
36.6768911,-121.6123431,Vehicles Nearby: 1383,87
40.472423,-124.12184,Vehicles Nearby: 14,1
39.2001213,-120.239023,Vehicles Nearby: 116,8
40.914926,-123.668723,Vehicles Nearby: 9,1
34.407332,-117.911841,Vehicles Nearby: 25,2
35.848621,-120.938911,Vehicles Nearby: 10,1
39.081822,-123.504872,Vehicles Nearby: 17,2
33.14709,-116.717453,Vehicles Nearby: 11,1
37.242232,-120.240442,Vehicles Nearby: 7,1
41.870812,-123.86277,Vehicles Nearby: 6,1
34.447894,-117.623946,Vehicles Nearby: 216,14
39.403217,-121.034486,Vehicles Nearby: 8,1
37.845600999999995,-121.950612,Vehicles Nearby: 8109,507
45.409354,-122.683468,Vehicles Nearby: 10,1
37.374707,-122.18169800000001,Vehicles Nearby: 13433,840
41.006417,-121.480741,Vehicles Nearby: 8,1
38.458864,-122.428831,Vehicles Nearby: 441,28
36.60076,-119.175485,Vehicles Nearby: 13,1
38.02893900000001,-121.640521,Vehicles Nearby: 1102,69
36.63634400000001,-121.623978,Vehicles Nearby: 1383,87
33.97278200000001,-118.02206600000001,Vehicles Nearby: 11216,701
34.0709154,-117.2682769,Vehicles Nearby: 1737,109
38.0557373,-122.2378442,Vehicles Nearby: 3654,229
38.516474,-120.688517,Vehicles Nearby: 30,2
37.74827199999999,-122.216825,Vehicles Nearby: 14468,905
33.60198400000001,-117.91300099999998,Vehicles Nearby: 13326,833
38.6827463,-121.4552798,Vehicles Nearby: 3668,230
40.654093,-121.822848,Vehicles Nearby: 7,1
34.0226595,-118.2516039,Vehicles Nearby: 15793,988
33.983697,-116.691398,Vehicles Nearby: 14,1
35.339702,-119.023451,Vehicles Nearby: 608,38
34.473884,-118.797181,Vehicles Nearby: 20,2
36.5458801,-121.9275261,Vehicles Nearby: 1654,104
37.991289,-120.262791,Vehicles Nearby: 221,14
37.57459,-121.853708,Vehicles Nearby: 9280,580
36.9809058,-122.051951,Vehicles Nearby: 3727,233
38.80129,-121.037936,Vehicles Nearby: 21,2
40.045637,-122.184859,Vehicles Nearby: 12,1
39.060921,-121.827155,Vehicles Nearby: 7,1
34.2189597,-118.230913,Vehicles Nearby: 13070,817
38.3279016,-122.6983501,Vehicles Nearby: 1629,102
40.055796,-123.969269,Vehicles Nearby: 7,1
33.810743,-117.105415,Vehicles Nearby: 960,60
37.431392,-121.051294,Vehicles Nearby: 9,1
33.8894781,-117.2746709,Vehicles Nearby: 2584,162
34.14461800000001,-117.301301,Vehicles Nearby: 1346,85
38.199576,-121.618273,Vehicles Nearby: 53,4
38.28222099999999,-121.924715,Vehicles Nearby: 2800,175
33.9598714,-118.2544907,Vehicles Nearby: 9881,618
37.393471,-119.741037,Vehicles Nearby: 15,1
34.0214108,-118.5062859,Vehicles Nearby: 25176,1574
38.936904,-120.772283,Vehicles Nearby: 13,1
38.299257,-120.626707,Vehicles Nearby: 16,1
47.493732,-121.998724,Vehicles Nearby: 7,1
38.082829000000004,-122.671527,Vehicles Nearby: 1027,65
39.805588,-120.665978,Vehicles Nearby: 6,1
39.064446,-122.626701,Vehicles Nearby: 14,1
38.84223,-121.572164,Vehicles Nearby: 9,1
37.129364,-119.219563,Vehicles Nearby: 9,1
39.432882,-121.261143,Vehicles Nearby: 21,2
38.81782,-120.929272,Vehicles Nearby: 74,5
39.2481991,-120.0140101,Vehicles Nearby: 72,5
38.8335824,-122.7180443,Vehicles Nearby: 17,2
33.0017251,-117.2358039,Vehicles Nearby: 15909,995
38.885244,-121.999039,Vehicles Nearby: 6,1
36.999336,-119.518794,Vehicles Nearby: 12,1
37.114335,-122.237162,Vehicles Nearby: 15,1
36.52587,-121.396735,Vehicles Nearby: 53,4
38.672591,-121.3583445,Vehicles Nearby: 5566,348
40.674987,-124.231146,Vehicles Nearby: 11,1
41.209942,-122.307935,Vehicles Nearby: 8,1
34.340222,-116.540435,Vehicles Nearby: 11,1
39.172726,-121.805819,Vehicles Nearby: 14,1
33.7906764,-118.3302815,Vehicles Nearby: 16379,1024
39.176595,-121.291692,Vehicles Nearby: 12,1
36.585446,-120.173897,Vehicles Nearby: 6,1
38.0218688,-122.261428,Vehicles Nearby: 3112,195
32.626231,-116.61002,Vehicles Nearby: 11,1
40.704869,-122.120038,Vehicles Nearby: 10,1
34.003638,-118.308806,Vehicles Nearby: 30252,1891
38.029069,-122.726523,Vehicles Nearby: 281,18
37.331113,-120.294817,Vehicles Nearby: 11,1
33.9577257,-118.3096485,Vehicles Nearby: 20079,1255
38.882973,-122.53272,Vehicles Nearby: 133,9
34.1644476,-118.256508,Vehicles Nearby: 20797,1300
39.435211,-121.551925,Vehicles Nearby: 6,1
39.108252,-123.645121,Vehicles Nearby: 10,1
36.450225,-119.934478,Vehicles Nearby: 9,1
38.478832,-120.611993,Vehicles Nearby: 57,4
38.576617999999996,-122.444388,Vehicles Nearby: 387,25
34.1403905,-117.9465874,Vehicles Nearby: 7460,467
32.67807,-116.306851,Vehicles Nearby: 9,1
38.61904900000001,-121.51755200000002,Vehicles Nearby: 7143,447
38.19262,-120.95782,Vehicles Nearby: 16,1
34.0277426,-118.2001058,Vehicles Nearby: 13133,821
36.655353,-119.593861,Vehicles Nearby: 174,11
33.9598407,-118.2684904,Vehicles Nearby: 19705,1232
41.950683,-124.097094,Vehicles Nearby: 6,1
34.91588,-116.865561,Vehicles Nearby: 6,1
34.495537,-117.756645,Vehicles Nearby: 7,1
39.225478,-122.922912,Vehicles Nearby: 8,1
37.5241511,-122.5163805,Vehicles Nearby: 1686,106
38.5523286,-121.454139,Vehicles Nearby: 7485,468
34.263636,-117.69947,Vehicles Nearby: 8,1
38.344946,-122.948799,Vehicles Nearby: 99,7
38.918887,-123.605684,Vehicles Nearby: 39,3
40.580119,-122.041403,Vehicles Nearby: 7,1
33.9151817,-118.2646287,Vehicles Nearby: 10088,631
38.000494,-120.898152,Vehicles Nearby: 7,1
34.093661,-116.936222,Vehicles Nearby: 10,1
34.259272,-117.520971,Vehicles Nearby: 2113,133
38.752774,-122.557196,Vehicles Nearby: 144,9
38.985882,-120.978665,Vehicles Nearby: 173,11
37.873793,-121.290146,Vehicles Nearby: 1784,112
39.344757,-121.264517,Vehicles Nearby: 35,3
36.304539,-119.204896,Vehicles Nearby: 304,19
38.4672309,-123.0115548,Vehicles Nearby: 218,14
38.680605,-120.814261,Vehicles Nearby: 477,30
38.85581100000001,-121.182313,Vehicles Nearby: 1517,95
37.331714,-122.341466,Vehicles Nearby: 12,1
38.227003,-120.514561,Vehicles Nearby: 7,1
36.7423058,-119.7709994,Vehicles Nearby: 2216,139
33.7753644,-117.8587436,Vehicles Nearby: 22938,1434
35.960636,-119.312992,Vehicles Nearby: 6,1
39.106099,-121.36818,Vehicles Nearby: 45,3
38.17857,-122.88319,Vehicles Nearby: 108,7
45.531124,-122.683951,Vehicles Nearby: 14,1
47.557627,-122.151005,Vehicles Nearby: 29,2
37.558453,-120.90988,Vehicles Nearby: 1054,66
35.715258,-118.507027,Vehicles Nearby: 6,1
37.470288,-120.671083,Vehicles Nearby: 7,1
33.680226,-117.526144,Vehicles Nearby: 1851,116
39.361097,-123.8086451,Vehicles Nearby: 72,5
38.995557,-121.353545,Vehicles Nearby: 1640,103
39.067274,-120.177798,Vehicles Nearby: 101,7
39.226549,-120.767022,Vehicles Nearby: 7,1
38.1038505,-122.2783418,Vehicles Nearby: 3169,199
39.258198,-123.76156,Vehicles Nearby: 107,7
47.68099,-122.120531,Vehicles Nearby: 16,1
38.012697,-122.639598,Vehicles Nearby: 3032,190
47.753344,-122.201952,Vehicles Nearby: 12,1
37.316807,-120.855753,Vehicles Nearby: 56,4
45.454271,-122.879619,Vehicles Nearby: 9,1
38.662983,-121.401113,Vehicles Nearby: 4727,296
36.313344,-119.708452,Vehicles Nearby: 458,29
39.224354,-121.151625,Vehicles Nearby: 167,11
33.910412,-116.765723,Vehicles Nearby: 328,21
33.9314082,-118.3431138,Vehicles Nearby: 35150,2197
36.95594,-119.335294,Vehicles Nearby: 29,2
38.419902,-120.474458,Vehicles Nearby: 7,1
47.611046,-122.293207,Vehicles Nearby: 74,5
